Time_s,Ch1
0,0.0003051758
1,0.0003051758
2,0.0003051758
3,0.0003051758
4,0.0003051758
5,0.0003051758
6,0.0003967285
7,0.0006408691
8,0.0008239746
9,0.0008544922
10,0.000793457
11,0.0007324219
12,0.0007019043
13,0.0006713867
14,0.0006713867
15,0.0006713867
16,0.0006713867
17,0.0007019043
18,0.0006713867
19,0.0006713867
20,0.0006713867
21,0.0006713867
22,0.0006713867
23,0.0006713867
24,0.0006713867
25,0.0006713867
26,0.0006713867
27,0.0006713867
28,0.0006713867
29,0.0006713867
30,0.0006713867
31,0.0006713867
32,0.0007019043
33,0.0007019043
34,0.0007019043
35,0.0007019043
36,0.0007324219
37,0.0007324219
38,0.0007324219
39,0.0007324219
40,0.0007324219
41,0.0007324219
42,0.0007324219
43,0.0007324219
44,0.0007324219
45,0.0007629395
46,0.0007629395
47,0.0007629395
48,0.0007629395
49,0.0007629395
50,0.0007324219
51,0.0007324219
52,0.0007019043
53,0.0007019043
54,0.0007019043
55,0.0006713867
56,0.0006713867
57,0.0006713867
58,0.0006713867
59,0.0006713867
60,0.0006713867
61,0.0006713867
62,0.0006408691
63,0.0006408691
64,0.0006408691
65,0.0006408691
66,0.0006408691
67,0.0006103516
68,0.0006103516
69,0.0006103516
70,0.0006103516
71,0.0006103516
72,0.0006103516
73,0.0006103516
74,0.0006408691
75,0.0006408691
76,0.0006408691
77,0.0006408691
78,0.0006408691
79,0.0006408691
80,0.0006713867
81,0.0007019043
82,0.0007324219
83,0.0007629395
84,0.000793457
85,0.000793457
86,0.0008239746
87,0.0008239746
88,0.0008239746
89,0.0008239746
90,0.0008239746
91,0.0008544922
92,0.0008544922
93,0.0008544922
94,0.0008544922
95,0.0008544922
96,0.0008239746
97,0.000793457
98,0.0007629395
99,0.0007324219
100,0.0007324219
101,0.0007324219
102,0.0007324219
103,0.0007324219
104,0.0007324219
105,0.0007324219
106,0.0007324219
107,0.0007324219
108,0.0007629395
109,0.0007629395
110,0.0007629395
111,0.0007324219
112,0.0007019043
113,0.0007324219
114,0.0007324219
115,0.0007629395
116,0.0007629395
117,0.0007629395
118,0.000793457
119,0.0007629395
120,0.0007629395
121,0.0007629395
122,0.0007629395
123,0.0007324219
124,0.0007324219
125,0.0007324219
126,0.0007324219
127,0.0007324219
128,0.0007324219
129,0.0007324219
130,0.0007324219
131,0.0007324219
132,0.0007324219
133,0.0007324219
134,0.0007019043
135,0.0007019043
136,0.0007019043
137,0.0007019043
138,0.0007019043
139,0.0007019043
140,0.0007019043
141,0.0006713867
142,0.000579834
143,0.0005187988
144,0.0004882812
145,0.0004882812
146,0.0004882812
147,0.0004882812
148,0.0004882812
149,0.0004882812
150,0.0004882812
151,0.0005187988
152,0.0005187988
153,0.0005187988
154,0.0005187988
155,0.0005187988
156,0.0005187988
157,0.0005493164
158,0.0005493164
159,0.000579834
160,0.0006408691
161,0.0007324219
162,0.000793457
163,0.0008239746
164,0.0008239746
165,0.000793457
166,0.0007629395
167,0.0007324219
168,0.0007324219
169,0.0007324219
170,0.0007324219
171,0.0007019043
172,0.0007019043
173,0.0007019043
174,0.0007019043
175,0.0007019043
176,0.0007324219
177,0.0007324219
178,0.0007629395
179,0.0007629395
180,0.0007629395
181,0.000793457
182,0.000793457
183,0.000793457
184,0.000793457
185,0.000793457
186,0.000793457
187,0.000793457
188,0.000793457
189,0.000793457
190,0.0008239746
191,0.0008239746
192,0.0008239746
193,0.0008239746
194,0.0008239746
195,0.0008239746
196,0.000793457
197,0.000793457
198,0.0007629395
199,0.0007629395
200,0.0007629395
201,0.0007629395
202,0.000793457
203,0.0008239746
204,0.0008239746
205,0.000793457
206,0.000793457
207,0.000793457
208,0.000793457
209,0.000793457
210,0.000793457
211,0.000793457
212,0.0008239746
213,0.0008544922
214,0.0008850098
215,0.0008544922
216,0.0008239746
217,0.0007629395
218,0.0007629395
219,0.000793457
220,0.000793457
221,0.000793457
222,0.000793457
223,0.000793457
224,0.000793457
225,0.0007629395
226,0.0007019043
227,0.0006408691
228,0.0006408691
229,0.0006408691
230,0.0006408691
231,0.0006408691
232,0.0006408691
233,0.0006408691
234,0.0006408691
235,0.0006408691
236,0.0006408691
237,0.0006408691
238,0.0006103516
239,0.0006103516
240,0.000579834
241,0.000579834
242,0.000579834
243,0.000579834
244,0.0006103516
245,0.0006408691
246,0.0006713867
247,0.0006713867
248,0.0006713867
249,0.0006713867
250,0.0006408691
251,0.0006408691
252,0.0006408691
253,0.0006408691
254,0.0006408691
255,0.0006408691
256,0.0006713867
